step,episodeID,latent_wheel_slip_pos_norm,latent_speed,latent_desired_speed,latent_speed_error,weight_speed_slip,latent_accel_raw,latent_brake_raw
51,0,0.0,0.4052013456821441,0.7327525019645691,0.3275511562824249,-0.0039033063221722,0.302200049161911,0.0
52,0,0.0,0.4089131653308868,0.7327638864517212,0.3238507211208343,-0.0039033063221722,0.2987859845161438,0.0
53,0,0.0,0.4125547707080841,0.732775092124939,0.3202203214168548,-0.0039033063221722,0.2954365909099579,0.0
54,0,0.0,0.4161286056041717,0.7327868342399597,0.3166582286357879,-0.0039033063221722,0.2921501696109772,0.0
55,0,0.0,0.4196367859840393,0.7328159809112549,0.3131791949272156,-0.0039033063221722,0.2889403998851776,0.0
56,0,0.0,0.4230817258358001,0.732825756072998,0.3097440302371979,-0.0039033063221722,0.2857711017131805,0.0
57,0,0.0,0.4264651238918304,0.73283451795578,0.3063693940639496,-0.0039033063221722,0.282657653093338,0.0
58,0,0.0,0.4297886490821838,0.7328429818153381,0.3030543327331543,-0.0039033063221722,0.2795991599559784,0.0
59,0,0.0,0.4330544173717499,0.7328646183013916,0.2998102009296417,-0.0039033063221722,0.2766061127185821,0.0
60,0,0.0,0.4362641870975494,0.7328708171844482,0.2966066300868988,-0.0039033063221722,0.2736504971981048,0.0
61,0,0.0,0.4394194185733795,0.732875645160675,0.2934562265872955,-0.0039033063221722,0.2707439064979553,0.0
62,0,0.0,0.4425216615200043,0.7328798174858093,0.290358155965805,-0.0039033063221722,0.2678856253623962,0.0
63,0,0.0,0.4455724954605102,0.4993524253368377,0.0537799298763275,-0.0039033063221722,0.0496175847947597,0.0
64,0,0.0,0.4456449449062347,0.499123066663742,0.0534781217575073,-0.0039033063221722,0.0493391342461109,0.0
65,0,0.0,0.4463026225566864,0.4976595640182495,0.0513569414615631,-0.0039033063221722,0.0473821237683296,0.0
66,0,0.0,0.4468182623386383,0.4970588684082031,0.0502406060695648,-0.0039033063221722,0.0463521890342235,0.0
67,0,0.0,0.4473484754562378,0.3930256068706512,-0.0543228685855865,-0.0039033063221722,0.0,0.0088003361597657
68,0,0.0,0.4466008245944977,0.3921284079551697,-0.054472416639328,-0.0039033063221722,0.0,0.0088245635852217
69,0,0.0,0.4460813403129577,0.3877334594726562,-0.0583478808403015,-0.0039033063221722,0.0,0.0094523904845118
70,0,0.0,0.445453405380249,0.386523962020874,-0.058929443359375,-0.0039033063221722,0.0,0.0095466040074825
71,0,0.0,0.4448443055152893,0.2684742510318756,-0.1763700544834137,-0.0039033063221722,0.0,0.0285720508545637
72,0,0.0,0.4428528547286987,0.2678879797458648,-0.1749648749828338,-0.0039033063221722,0.0,0.0283444114029407
73,0,0.0,0.4410496354103088,0.2623918354511261,-0.1786577999591827,-0.0039033063221722,0.0,0.0289426669478416
74,0,0.0,0.4391198456287384,0.2627527713775635,-0.1763670742511749,-0.0039033063221722,0.0,0.02857156842947
75,0,0.0,0.437282532453537,0.1331381648778915,-0.3041443824768066,-0.0039033063221722,0.0,0.0492715686559677
76,0,0.0,0.4339557588100433,0.1356576383113861,-0.2982981204986572,-0.0039033063221722,0.0,0.0483244694769382
77,0,0.0,0.4307506382465362,0.1324904859066009,-0.2982601523399353,-0.0039033063221722,0.0,0.0483183190226554
78,0,0.0,0.4274578392505646,0.1373605132102966,-0.2900973260402679,-0.0039033063221722,0.0,0.0469959340989589
79,0,0.0,0.4244087636470794,0.0,-0.4244087636470794,-0.0039033063221722,0.0,0.0687544643878936
80,0,0.0,0.4198256433010101,0.0031494721770286,-0.4166761636734009,-0.0039033063221722,0.0,0.0675017833709716
81,0,0.0,0.4152139127254486,0.0024372525513172,-0.4127766489982605,-0.0039033063221722,0.0,0.0668700560927391
82,0,0.0,0.4105918407440185,0.012104544788599,-0.3984872996807098,-0.0039033063221722,0.0,0.064555175602436
83,0,0.0,0.4064036011695862,0.0233944468200206,-0.3830091655254364,-0.0039033063221722,0.0,0.0620477087795734
84,0,0.0,0.4024843871593475,0.0,-0.4024843871593475,-0.0039033063221722,0.0,0.0652027055621147
85,0,0.0,0.3984694480895996,0.0,-0.3984694480895996,-0.0039033063221722,0.0,0.0645522847771644
86,0,0.0,0.3939657807350158,0.0,-0.3939657807350158,-0.0039033063221722,0.0,0.0638226866722107
87,0,0.0,0.3895888328552246,0.0,-0.3895888328552246,-0.0039033063221722,0.0,0.0631136149168014
88,0,0.0,0.3855676054954529,0.0,-0.3855676054954529,-0.0039033063221722,0.0,0.0624621771275997
89,0,0.0,0.3809521198272705,0.0,-0.3809521198272705,-0.0039033063221722,0.0,0.0617144666612148
90,0,0.0,0.3765636384487152,0.0,-0.3765636384487152,-0.0039033063221722,0.0,0.061003528535366
91,0,0.0,0.3726012110710144,0.0,-0.3726012110710144,-0.0039033063221722,0.0,0.0603616125881671
92,0,0.0,0.3681747615337372,0.0,-0.3681747615337372,-0.0039033063221722,0.0,0.0596445240080356
93,0,0.0,0.3640505671501159,0.0,-0.3640505671501159,-0.0039033063221722,0.0,0.0589764043688774
94,0,0.0,0.3597775995731354,0.0,-0.3597775995731354,-0.0039033063221722,0.0,0.0582841821014881
95,0,0.0,0.3557901084423065,0.0160797908902168,-0.3397103250026703,-0.0039033063221722,0.0,0.0550332702696323
96,0,0.0,0.3524505198001861,0.0422124192118644,-0.3102380931377411,-0.0039033063221722,0.0,0.0502587519586086
97,0,0.0,0.3492282927036285,0.0958981141448021,-0.2533301711082458,-0.0039033063221722,0.0,0.0410396344959735
98,0,0.0,0.3468645513057709,0.1214346811175346,-0.2254298627376556,-0.0039033063221722,0.0,0.0365197695791721
99,0,0.0,0.3447488844394684,0.1464602649211883,-0.19828861951828,-0.0039033063221722,0.0,0.0321228727698326
100,0,0.0,0.3430587649345398,0.1744261085987091,-0.1686326563358307,-0.0039033063221722,0.0,0.027318587526679
101,0,0.0,0.3418157398700714,0.2024706602096557,-0.1393450796604156,-0.0039033063221722,0.0,0.0225739832967519
102,0,0.0,0.3408958911895752,0.4334310889244079,0.0925351977348327,-0.0039033063221722,0.0853733494877815,0.0
103,0,0.0,0.3431073427200317,0.4570844769477844,0.1139771342277526,-0.0039033063221722,0.1051557660102844,0.0
104,0,0.0,0.3449840247631073,0.4795556366443634,0.1345716118812561,-0.0039033063221722,0.1241563186049461,0.0
105,0,0.0,0.3471963107585907,0.5010989904403687,0.1539026796817779,-0.0039033063221722,0.1419912427663803,0.0
106,0,0.0,0.3495789468288421,0.520990788936615,0.1714118421077728,-0.0039033063221722,0.1581452637910843,0.0
107,0,0.0,0.3521161377429962,0.5443398356437683,0.1922236979007721,-0.0039033063221722,0.1773463636636734,0.0
108,0,0.0,0.3548586964607239,0.5587611794471741,0.2039024829864502,-0.0039033063221722,0.1881212592124939,0.0
109,0,0.0,0.3576491177082062,0.5712483525276184,0.2135992348194122,-0.0039033063221722,0.197067528963089,0.0
110,0,0.0,0.3604981005191803,0.5812925100326538,0.2207944095134735,-0.0039033063221722,0.2037058174610138,0.0
111,0,0.0,0.3633738160133362,0.5887388586997986,0.2253650426864624,-0.0039033063221722,0.2079227119684219,0.0
112,0,0.0,0.366251528263092,0.595023512840271,0.2287719845771789,-0.0039033063221722,0.2110659629106521,0.0
113,0,0.0,0.3691284358501434,0.5990792512893677,0.2299508154392242,-0.0039033063221722,0.2121535688638687,0.0
114,0,0.0,0.3719809055328369,0.601707398891449,0.229726493358612,-0.0039033063221722,0.2119466066360473,0.0
115,0,0.0,0.3748008608818054,0.598402202129364,0.2236013412475586,-0.0039033063221722,0.2062955051660537,0.0
116,0,0.0,0.3775098919868469,0.5956066250801086,0.2180967330932617,-0.0039033063221722,0.2012169361114502,0.0
117,0,0.0,0.3801406323909759,0.5924034714698792,0.2122628390789032,-0.0039033063221722,0.1958345621824264,0.0
118,0,0.0,0.382687509059906,0.5892457962036133,0.2065582871437072,-0.0039033063221722,0.190571516752243,0.0
119,0,0.0,0.3851566910743713,0.5861549377441406,0.2009982466697693,-0.0039033063221722,0.1854418069124221,0.0
120,0,0.0,0.387550801038742,0.5831657648086548,0.1956149637699127,-0.0039033063221722,0.1804751604795456,0.0
121,0,0.0,0.3898729979991913,0.5834300518035889,0.1935570538043975,-0.0039033063221722,0.1785765290260315,0.0
122,0,0.0,0.3921702802181244,0.5812615156173706,0.1890912353992462,-0.0039033063221722,0.1744563430547714,0.0
123,0,0.0,0.394399493932724,0.5793710947036743,0.1849716007709503,-0.0039033063221722,0.1706555485725402,0.0
124,0,0.0,0.3965734541416168,0.5776164531707764,0.1810429990291595,-0.0039033063221722,0.1670310050249099,0.0
125,0,0.0,0.3986918926239013,0.5810994505882263,0.1824075579643249,-0.0039033063221722,0.1682899594306945,0.0
126,0,0.0,0.4008290469646454,0.5801401138305664,0.179311066865921,-0.0039033063221722,0.1654331237077713,0.0
127,0,0.0,0.4029081761837005,0.5795251727104187,0.1766169965267181,-0.0039033063221722,0.1629475653171539,0.0
128,0,0.0,0.4049493372440338,0.578982949256897,0.1740336120128631,-0.0039033063221722,0.160564124584198,0.0
129,0,0.0,0.4069503843784332,0.5786160826683044,0.1716656982898712,-0.0039033063221722,0.1583794802427292,0.0
130,0,0.0,0.4089154899120331,0.5848186016082764,0.1759031116962433,-0.0039033063221722,0.1622889339923858,0.0
131,0,0.0,0.4109347462654114,0.5847488641738892,0.1738141179084777,-0.0039033063221722,0.1603616178035736,0.0
132,0,0.0,0.4129036366939544,0.5849215388298035,0.172017902135849,-0.0039033063221722,0.1587044149637222,0.0
133,0,0.0,0.4148470759391784,0.5851213335990906,0.1702742576599121,-0.0039033063221722,0.157095730304718,0.0
134,0,0.0,0.4167616367340088,0.5921139717102051,0.1753523349761963,-0.0039033063221722,0.1617807745933532,0.0
135,0,0.0,0.4187403321266174,0.5921159982681274,0.17337566614151,-0.0039033063221722,0.1599570959806442,0.0
136,0,0.0,0.4206693768501282,0.59171062707901,0.1710412502288818,-0.0039033063221722,0.1578033566474914,0.0
137,0,0.0,0.4225670993328094,0.591681718826294,0.1691146194934845,-0.0039033063221722,0.1560258418321609,0.0
138,0,0.0,0.4244362115859985,0.5982645153999329,0.1738283038139343,-0.0039033063221722,0.1603747010231018,0.0
139,0,0.0,0.4263646006584167,0.5985234975814819,0.1721588969230651,-0.0039033063221722,0.1588345021009445,0.0
140,0,0.0,0.4282495081424713,0.5988115072250366,0.1705619990825653,-0.0039033063221722,0.1573611944913864,0.0
141,0,0.0,0.4301128983497619,0.599414587020874,0.169301688671112,-0.0039033063221722,0.1561984270811081,0.0
142,0,0.0,0.4319558143615722,0.6060435771942139,0.1740877628326416,-0.0039033063221722,0.1606140881776809,0.0
143,0,0.0,0.4338566660881042,0.6067482233047485,0.1728915572166443,-0.0039033063221722,0.159510463476181,0.0
144,0,0.0,0.4357212483882904,0.6074174642562866,0.1716962158679962,-0.0039033063221722,0.1584076285362243,0.0
145,0,0.0,0.4375688135623932,0.6083157062530518,0.1707468926906585,-0.0039033063221722,0.1575317829847335,0.0
146,0,0.0,0.4393993020057678,0.6145616769790649,0.1751623749732971,-0.0039033063221722,0.1616055220365524,0.0
147,0,0.0,0.4412815868854522,0.615409791469574,0.1741282045841217,-0.0039033063221722,0.1606513857841491,0.0
148,0,0.0,0.4431313872337341,0.6161661744117737,0.1730347871780395,-0.0039033063221722,0.159642606973648,0.0
149,0,0.0,0.4449650943279266,0.6170740127563477,0.172108918428421,-0.0039033063221722,0.1587883979082107,0.0
150,0,0.0,0.4467821717262268,0.6227335333824158,0.1759513616561889,-0.0039033063221722,0.1623334437608719,0.0
151,0,0.0,0.4486428201198578,0.623507022857666,0.1748642027378082,-0.0039033063221722,0.1613304316997528,0.0
152,0,0.0,0.4504725039005279,0.6241551041603088,0.1736826002597808,-0.0039033063221722,0.1602402776479721,0.0
153,0,0.0,0.4522851705551147,0.6249054074287415,0.1726202368736267,-0.0039033063221722,0.1592601388692855,0.0
154,0,0.0,0.4540801048278808,0.6299667954444885,0.1758866906166076,-0.0039033063221722,0.1622737795114517,0.0
155,0,0.0,0.4559111893177032,0.6305627822875977,0.1746515929698944,-0.0039033063221722,0.161134272813797,0.0
156,0,0.0,0.4577115774154663,0.6310250759124756,0.1733134984970092,-0.0039033063221722,0.1598997414112091,0.0
157,0,0.0,0.4594936966896057,0.6315699815750122,0.1720762848854065,-0.0039033063221722,0.158758282661438,0.0
158,0,0.0,0.4612566530704498,0.6361359357833862,0.1748792827129364,-0.0039033063221722,0.1613443344831466,0.0
159,0,0.0,0.4630502164363861,0.6365501880645752,0.1734999716281891,-0.0039033063221722,0.160071775317192,0.0
160,0,0.0,0.4648132026195526,0.6368409395217896,0.1720277369022369,-0.0039033063221722,0.1587134897708892,0.0
161,0,0.0,0.4665567576885223,0.637216329574585,0.1706595718860626,-0.0039033063221722,0.1574512124061584,0.0
162,0,0.0,0.4682805240154266,0.6414245367050171,0.1731440126895904,-0.0039033063221722,0.1597433686256408,0.0
163,0,0.0,0.4700311422348022,0.6417107582092285,0.1716796159744262,-0.0039033063221722,0.1583923101425171,0.0
164,0,0.0,0.4717516601085663,0.6418920159339905,0.1701403558254242,-0.0039033063221722,0.1569721847772598,0.0
165,0,0.0,0.4734526872634887,0.6459073424339294,0.1724546551704406,-0.0039033063221722,0.1591073721647262,0.0
166,0,0.0,0.4751784205436706,0.6461135745048523,0.1709351539611816,-0.0039033063221722,0.157705470919609,0.0
167,0,0.0,0.47687429189682,0.6462560892105103,0.1693817973136901,-0.0039033063221722,0.1562723368406295,0.0
168,0,0.0,0.4785508513450622,0.6465087532997131,0.1679579019546508,-0.0039033063221722,0.1549586504697799,0.0
169,0,0.0,0.4802080392837524,0.6503415107727051,0.1701334714889526,-0.0039033063221722,0.1569658368825912,0.0
170,0,0.0,0.4818882942199707,0.6505770683288574,0.1686887741088867,-0.0039033063221722,0.1556329578161239,0.0
171,0,0.0,0.4835405647754669,0.6507415771484375,0.1672010123729705,-0.0039033063221722,0.1542603373527526,0.0
172,0,0.0,0.4851747453212738,0.6510229706764221,0.1658482253551483,-0.0039033063221722,0.1530122458934784,0.0
173,0,0.0,0.4867904782295227,0.6547000408172607,0.167909562587738,-0.0039033063221722,0.1549140512943267,0.0
174,0,0.0,0.4884281456470489,0.6549625992774963,0.1665344536304474,-0.0039033063221722,0.1536453664302826,0.0
175,0,0.0,0.4900392889976501,0.6551575064659119,0.1651182174682617,-0.0039033063221722,0.1523387432098388,0.0
176,0,0.0,0.4916333854198456,0.6587033867835999,0.1670700013637542,-0.0039033063221722,0.1541394591331482,0.0
177,0,0.0,0.4932477474212646,0.6589511036872864,0.1657033562660217,-0.0039033063221722,0.1528785973787307,0.0
178,0,0.0,0.4948365092277527,0.6591567397117615,0.1643202304840088,-0.0039033063221722,0.1516025215387344,0.0
179,0,0.0,0.4964087307453155,0.6594721078872681,0.1630633771419525,-0.0039033063221722,0.1504429429769516,0.0
180,0,0.0,0.4979644417762756,0.662840723991394,0.1648762822151184,-0.0039033063221722,0.1521155387163162,0.0
181,0,0.0,0.4995386600494385,0.6631382703781128,0.1635996103286743,-0.0039033063221722,0.1509376615285873,0.0
182,0,0.0,0.5010891556739807,0.6633734703063965,0.1622843146324157,-0.0039033063221722,0.1497241705656051,0.0
183,0,0.0,0.5026241540908813,0.6665927767753601,0.1639686226844787,-0.0039033063221722,0.1512781232595443,0.0
184,0,0.0,0.5041760206222534,0.6668657660484314,0.1626897454261779,-0.0039033063221722,0.1500982195138931,0.0
185,0,0.0,0.5057048797607422,0.6670960783958435,0.1613911986351013,-0.0039033063221722,0.1489001810550689,0.0
186,0,0.0,0.5072184801101685,0.6674204468727112,0.1602019667625427,-0.0039033063221722,0.1478029936552047,0.0
187,0,0.0,0.5087167620658875,0.670440137386322,0.1617233753204345,-0.0039033063221722,0.1492066532373428,0.0
188,0,0.0,0.5102301836013794,0.6707339882850647,0.1605038046836853,-0.0039033063221722,0.1480814665555954,0.0
189,0,0.0,0.511722207069397,0.6709646582603455,0.1592424511909485,-0.0039033063221722,0.1469177305698394,0.0
190,0,0.0,0.5131993293762207,0.6738283038139343,0.1606289744377136,-0.0039033063221722,0.1481969505548477,0.0
191,0,0.0,0.5146902203559875,0.674081563949585,0.1593913435935974,-0.0039033063221722,0.1470551043748855,0.0
192,0,0.0,0.5161597728729248,0.6742905378341675,0.1581307649612426,-0.0039033063221722,0.1458920836448669,0.0
193,0,0.0,0.517615020275116,0.6745792031288147,0.1569641828536987,-0.0039033063221722,0.1448158025741577,0.0
194,0,0.0,0.5190556645393372,0.6772509217262268,0.1581952571868896,-0.0039033063221722,0.1459515839815139,0.0
195,0,0.0,0.5205084085464478,0.6775057315826416,0.1569973230361938,-0.0039033063221722,0.1448463648557663,0.0
196,0,0.0,0.5219410061836243,0.6777008771896362,0.1557598710060119,-0.0039033063221722,0.1437046974897384,0.0
197,0,0.0,0.5233597755432129,0.6802342534065247,0.1568744778633117,-0.0039033063221722,0.1447330266237259,0.0
198,0,0.0,0.5247891545295715,0.6804482340812683,0.1556590795516967,-0.0039033063221722,0.1436116993427276,0.0
199,0,0.0,0.5261988043785095,0.6806212663650513,0.1544224619865417,-0.0039033063221722,0.1424707919359207,0.0
200,0,0.0,0.527594804763794,0.6830225586891174,0.1554277539253235,-0.0039033063221722,0.1433982849121093,0.0
201,0,0.0,0.5290002226829529,0.6832217574119568,0.1542215347290039,-0.0039033063221722,0.1422854214906692,0.0
202,0,0.0,0.5303866863250732,0.683384895324707,0.1529982089996338,-0.0039033063221722,0.1411567777395248,0.0
203,0,0.0,0.53175950050354,0.6836210489273071,0.1518615484237671,-0.0039033063221722,0.1401080787181854,0.0
204,0,0.0,0.5331190228462219,0.6858791708946228,0.1527601480484008,-0.0039033063221722,0.1409371346235275,0.0
205,0,0.0,0.5344870090484619,0.686093270778656,0.1516062617301941,-0.0039033063221722,0.1398725509643554,0.0
206,0,0.0,0.5358370542526245,0.6862581968307495,0.150421142578125,-0.0039033063221722,0.1387791633605957,0.0
207,0,0.0,0.5371741056442261,0.6884059309959412,0.1512318253517151,-0.0039033063221722,0.1395270973443985,0.0
208,0,0.0,0.5385187864303589,0.688591718673706,0.1500729322433471,-0.0039033063221722,0.1384578943252563,0.0
209,0,0.0,0.5398458242416382,0.6887440085411072,0.148898184299469,-0.0039033063221722,0.137374073266983,0.0
210,0,0.0,0.5411602854728699,0.6907816529273987,0.1496213674545288,-0.0039033063221722,0.1380412876605987,0.0
211,0,0.0,0.5424813032150269,0.6909586787223816,0.1484773755073547,-0.0039033063221722,0.1369858384132385,0.0
212,0,0.0,0.5437853932380676,0.6911055445671082,0.1473201513290405,-0.0039033063221722,0.1359181702136993,0.0
213,0,0.0,0.5450772643089294,0.6930440664291382,0.1479668021202087,-0.0039033063221722,0.1365147829055786,0.0
214,0,0.0,0.5463747382164001,0.6932181119918823,0.1468433737754821,-0.0039033063221722,0.1354783028364181,0.0
215,0,0.0,0.5476561188697815,0.6933645009994507,0.1457083821296692,-0.0039033063221722,0.1344311535358429,0.0
216,0,0.0,0.5489252805709839,0.6935727000236511,0.1446474194526672,-0.0039033063221722,0.133452296257019,0.0
217,0,0.0,0.5501826405525208,0.6953920125961304,0.1452093720436096,-0.0039033063221722,0.1339707523584365,0.0
218,0,0.0,0.551444947719574,0.6955809593200684,0.1441360116004943,-0.0039033063221722,0.132980465888977,0.0
219,0,0.0,0.5526920557022095,0.6957287788391113,0.1430367231369018,-0.0039033063221722,0.1319662630558014,0.0
220,0,0.0,0.5539274215698242,0.6974515914916992,0.143524169921875,-0.0039033063221722,0.1324159801006317,0.0
221,0,0.0,0.5551672577857971,0.6976134181022644,0.1424461603164672,-0.0039033063221722,0.1314214020967483,0.0
222,0,0.0,0.5563919544219971,0.697746217250824,0.1413542628288269,-0.0039033063221722,0.1304140239953994,0.0
223,0,0.0,0.5576053261756897,0.6993735432624817,0.141768217086792,-0.0039033063221722,0.1307959407567978,0.0
224,0,0.0,0.5588222742080688,0.699522852897644,0.1407005786895752,-0.0039033063221722,0.1298109292984008,0.0
225,0,0.0,0.560024619102478,0.69964599609375,0.1396213769912719,-0.0039033063221722,0.1288152486085891,0.0
226,0,0.0,0.561215877532959,0.7011890411376953,0.1399731636047363,-0.0039033063221722,0.1291398108005523,0.0
227,0,0.0,0.5624101758003235,0.701331615447998,0.1389214396476745,-0.0039033063221722,0.1281694918870926,0.0
228,0,0.0,0.5635902881622314,0.7014503479003906,0.1378600597381591,-0.0039033063221722,0.1271902471780777,0.0
229,0,0.0,0.5647596120834351,0.702915370464325,0.1381557583808899,-0.0039033063221722,0.1274630725383758,0.0
230,0,0.0,0.5659314393997192,0.7030541300773621,0.1371226906776428,-0.0039033063221722,0.1265099495649337,0.0
231,0,0.0,0.5670894980430603,0.7031709551811218,0.1360814571380615,-0.0039033063221722,0.1255493015050888,0.0
232,0,0.0,0.5682371854782104,0.7045608758926392,0.1363236904144287,-0.0039033063221722,0.1257727891206741,0.0
233,0,0.0,0.5693867206573486,0.7046968340873718,0.1353101134300232,-0.0039033063221722,0.1248376667499542,0.0
234,0,0.0,0.5705231428146362,0.7048116326332092,0.134288489818573,-0.0039033063221722,0.1238951086997985,0.0
235,0,0.0,0.5716492533683777,0.7061280012130737,0.134478747844696,-0.0039033063221722,0.1240706443786621,0.0
236,0,0.0,0.5727769136428833,0.7062599658966064,0.1334830522537231,-0.0039033063221722,0.1231520101428031,0.0
